x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
-211.6855774,141.9861908,-28.43130684,30.7999649,4.419510841,6.521064281,-2.212568283,-1.65463233,0.415320993,2.648608208,-2.232714415,1.346192718,-3.89448905,1
-190.9174652,127.8486176,-26.61264038,27.54610062,1.302493453,2.163158417,-4.778214931,-0.538509488,-1.352422833,3.185142756,-2.118099928,0.283396661,-4.13533783,1
-205.4213104,131.6620026,-24.39823532,26.5146637,-1.848214746,4.87071991,-2.993907928,-2.315479279,0.385120124,3.304372072,-3.032607317,-0.579008281,-1.976034999,1
-186.7310791,133.2101135,-29.07702446,26.15343666,0.603506863,-2.322298765,-1.230564237,-4.15819931,-0.202804014,5.637960911,-3.776602507,1.038859963,-5.568081856,1
-193.2156372,132.7118378,-23.596138,25.52730751,-0.748479843,1.626332045,-6.878724575,-2.459541082,0.72663343,4.642559052,-4.243352413,-0.103468575,-5.037389278,1
-332.3349915,85.08296204,-9.39248085,26.45580101,-14.7002182,-5.090557098,-19.87927246,-19.06768799,-10.67032146,-8.866663933,-12.36474037,-9.357597351,-9.669781685,1
-326.8063965,64.87976837,-1.156175256,28.99032974,-13.465909,-11.10356236,-21.19082642,-9.038290024,-12.07049847,-3.417328358,-11.10122299,-3.39751482,-18.51890564,1
-270.2322693,67.74649811,-0.968441308,28.56202507,-9.724838257,-1.207285881,-24.61771393,-11.74606133,-16.17958069,-2.697554588,-13.34416103,-6.500304699,-10.61466312,1
-294.9750977,54.46701813,-2.503727198,26.03201675,-23.54234886,3.826256514,-21.14966965,-15.73967552,-13.62807465,-2.162063122,-17.54580498,-5.97842741,-14.19698715,1
-291.3854065,61.86090851,7.308505535,16.92208862,-25.79532814,8.988528252,-18.32172966,-10.84813118,-26.00379753,-0.189400569,-8.723952293,-6.6127882,-11.02564716,1
-279.8998413,125.1630783,-4.172267437,40.04275894,-9.490824699,-13.26209736,-7.763065815,1.202227473,-10.68118477,-1.328444362,-2.696049452,-2.84803319,-6.276114464,1
-180.4150391,80.01160431,-43.00928116,-4.543495655,-28.86861801,-13.19796085,-11.71875954,-3.780397415,-4.886450291,-4.404924393,-9.131952286,-6.537281513,-6.578837395,1
-229.6945496,75.38668823,-35.65236664,0.6281721,-31.37364769,-15.45446396,-16.35270309,-5.450252056,-3.689327478,-2.817365885,-7.594542503,-6.978905678,-6.816915035,1
-238.4535675,73.90581512,-33.84261322,-1.855071545,-32.82831573,-16.27380943,-12.5141983,-3.711851835,-8.015451431,-5.067162037,-6.829824448,-7.358032703,-10.17912769,1
-191.5699615,83.56422424,-47.24616623,-4.118227959,-26.76265144,-10.99709511,-14.98607445,-5.987311363,-7.4322896,-4.783555508,-6.707862854,-7.03703022,-7.00501585,1
-185.716217,69.40614319,-42.58570099,-9.301734924,-30.87911415,-8.532460213,-8.925550461,0.354621917,0.003644337,-2.856526136,-9.197171211,-6.125279903,-6.695587635,1
-280.8297119,80.32126617,-23.33257103,0.118353255,-28.54377556,-17.92083168,-17.04171181,-5.166061878,-4.154025555,-5.099871159,-10.36561298,-6.021664619,-5.405445576,1
-172.9083405,76.96774292,-42.74893188,-0.911928654,-26.36476326,-12.68824673,-15.52871895,-6.083220959,-7.584524155,-6.900519848,-7.783157825,-3.008548021,-4.187644005,1
-237.609375,62.72929001,-28.9216938,-1.761434078,-24.1300354,-11.15776825,-17.53014183,-8.062554359,-6.09871912,-3.952349424,-5.943991661,-5.418070793,-7.593652725,1
-190.8420868,67.86603546,-42.6303215,-10.21061134,-28.72266769,-7.3523283,-10.43019962,-4.926381588,-5.516965389,-3.50855422,-10.24987507,-4.686297894,-4.625391483,1
-167.455658,74.03076172,-57.34423065,-13.1638298,-24.61971092,-9.116291046,-15.93580723,-3.128944159,-1.916459441,-5.987429142,-6.641221046,-2.605185032,-4.934860229,1
-185.4279327,67.817276,-41.57390213,-0.994136214,-31.93842888,-11.43899059,-13.50945091,-2.501699686,-3.679862022,-1.580689073,-7.89328146,-7.678141117,-9.81188488,1
-215.818222,70.30355835,-36.7118988,-0.371015638,-29.89285851,-10.79430771,-13.52575016,-4.45848608,-5.156904697,-2.985180378,-6.722298622,-5.220555782,-8.901968002,1
-191.2365875,81.11647797,-43.57094955,-1.178712606,-26.89004135,-12.93324661,-17.12485313,-4.181391239,-3.211803675,0.97950536,-3.732019901,-2.914312601,-6.209274292,1
-236.2584686,78.25637054,-36.14177322,-3.153435946,-23.25189018,-14.22816467,-19.14888,-3.660667419,-3.042644739,-5.310425758,-5.289164543,-1.856895089,-5.808840752,1
-254.3228607,73.52475739,-34.04600143,-1.350600481,-26.28069305,-12.47399807,-16.17363167,-7.046000004,-2.894031525,-4.911115646,-10.20105171,-6.38512516,-7.346024513,1
-241.968811,93.29959106,-30.07078743,-3.971201658,-24.26736069,-17.44262886,-18.20006561,-7.066427708,-1.31366241,1.88678503,0.836725712,2.749530315,-3.018208504,1
-300.7226868,94.55240631,-37.97650146,-6.991406441,-21.99118996,-10.21416473,-16.91638184,-13.0198555,-7.818096161,-5.965549469,-6.976379395,-5.65303278,-5.329694271,1
-298.0854797,78.12463379,-24.82398796,1.336497188,-25.45107269,-16.66884041,-13.70927429,-6.60723877,-8.233276367,-7.983078003,-6.588036537,-4.170098305,-8.151363373,1
-228.592041,74.13478851,-39.09396362,3.987501621,-28.5703125,-16.55255127,-16.81708145,-4.586735249,-5.654343128,-4.273561001,-8.703665733,-3.716923237,-7.47706461,1
-211.1366425,70.61268616,-35.8886261,-2.095133066,-29.91600227,-9.487101555,-12.23619652,-7.575539589,-8.974720955,-4.313256741,-6.900067806,-2.585138321,-1.472541094,1
-249.4729919,100.7575302,-42.04621887,0.559656262,-32.40006256,-18.1249733,-17.89126968,-4.57973814,-4.414710999,-7.014805794,-7.912952423,-5.901284695,-7.435731411,1
-254.9607849,76.81575012,-33.36067963,-5.082675934,-24.51784515,-13.94051361,-13.74893951,-4.598442078,-4.837296009,-3.147879362,-6.871368408,-5.020294666,-5.244114399,1
-188.3953705,84.77297211,-55.71412277,-7.297817707,-24.26131058,-12.80103683,-15.54866314,-6.459192753,0.507214487,-0.86068207,-4.576329231,-3.3897686,-7.194682598,1
-208.4720306,73.27941132,-39.49602127,-5.14230299,-30.31128502,-13.73678112,-15.30807018,-5.040862083,-5.05616188,-4.87339592,-8.094072342,-5.777920246,-8.633923531,1
-510.9388123,119.8186111,4.234591484,5.447984219,6.192874432,-25.89003754,-20.31568336,-9.733231544,-19.68708992,-16.06340027,-8.338107109,-11.68431187,-12.96526051,0
-480.1178284,123.7066116,8.176772118,-0.944039702,1.795134187,-21.77871895,-19.52838516,-13.1892128,-20.85525513,-17.35350418,-9.157895088,-8.772299767,-10.61115551,0
-447.7077026,108.8541489,-20.0424366,-4.275465488,6.934901237,-25.02405167,-22.00581169,-14.19144058,-15.81247234,-6.326955795,-5.101195335,-6.847764015,-5.817539692,0
-477.6424255,91.99262238,-0.615119696,3.399477482,3.350242853,-21.55422974,-17.40205574,-11.67492771,-15.8604784,-11.22029495,-8.840051651,-7.120718956,-4.910195827,0
-478.4510803,90.92279816,-9.545529366,2.023210287,7.966694832,-20.09918976,-17.71480751,-10.59379005,-14.59980297,-10.40014553,-7.526221275,-5.090960979,-3.266805172,0
-481.5609741,103.896225,0.123362958,2.901493549,8.074978828,-21.56355858,-22.40159225,-12.5341835,-18.50005722,-16.85286903,-6.917948246,-3.830751181,-8.501683235,0
-445.1702576,100.8824158,-19.05545616,-3.027450323,9.597456932,-21.11336517,-20.3613739,-12.65294838,-16.28389549,-11.24671268,-7.525892735,-4.826512814,-4.965881348,0
-403.7850952,147.6827087,-29.54582405,-1.260269165,18.32362366,-31.07483482,-28.86341286,-13.57201099,-21.78589058,-17.2599678,-9.88401413,-6.947928905,-8.738990784,0
-529.4667358,81.38260651,-2.363582611,2.784562826,6.788619518,-17.63441086,-16.1042366,-6.906714439,-12.30662346,-12.76743984,-6.896368027,-3.829454184,-5.261077881,0
-511.9994812,95.37981415,8.777929306,0.387113988,6.543937206,-14.66538811,-22.5297699,-15.34037209,-14.84198952,-12.83250809,-6.826075554,-6.972839832,-9.933441162,0
-439.0298767,131.6740112,3.088655233,-6.665743828,6.597589493,-19.4068203,-26.11480141,-14.50492096,-18.16635513,-21.61494446,-13.31712723,-7.640607834,-10.76255226,0
-528.84552,95.55879974,15.30023384,-0.702242851,1.678645134,-12.41634941,-20.85866356,-20.2999649,-17.37299919,-12.98800468,-10.86757183,-8.571572304,-7.029389858,0
-525.5665894,97.57022095,4.57152319,-9.00676918,-1.107970238,-11.57870007,-13.88186359,-12.42754364,-16.01427078,-13.07870388,-6.258419514,-4.333805561,-8.19126606,0
-556.4971924,65.16602325,9.873487473,2.517819405,3.671516418,-9.564882278,-13.47926331,-10.21528339,-11.39266491,-11.07357788,-7.058820248,-4.109956741,-4.871749878,0
-534.5425415,73.01816559,2.287294149,1.993931293,2.33803153,-15.76021576,-14.43184185,-10.78913498,-13.91267109,-9.886705399,-6.474968433,-5.187502384,-3.678348303,0
-489.9353943,68.64008331,2.718940973,6.277194023,2.884203911,-17.02996254,-12.1035614,-9.212633133,-15.19979763,-10.2905674,-7.085930347,-7.243730545,-4.892310619,0
-459.2033081,112.9107056,-5.853384972,4.382264614,9.727636337,-26.09617805,-23.91368866,-14.61202335,-22.76204872,-15.65276718,-6.322305679,-8.53728199,-9.431760788,0
-509.9607239,97.10080719,12.35237217,1.857910752,1.72616148,-16.29169273,-18.82196617,-17.05836868,-19.21574974,-13.25860786,-8.89083004,-9.895604134,-9.007008553,0
-538.1937866,59.02524948,-3.248192787,-0.067892991,5.682874203,-11.18224907,-13.75243187,-9.155175209,-10.73532677,-7.582856178,-3.825199366,-4.641947269,-4.926535606,0
-505.2868958,106.6453018,2.979980946,0.590349853,11.53628254,-10.08181572,-18.53002167,-19.58107567,-23.30714417,-15.64155579,-8.384034157,-8.959104538,-8.805449486,0
-486.2448425,74.64019012,-7.107322216,-0.438710421,4.435543537,-16.12339401,-11.68735504,-5.980231285,-12.85177326,-9.727417946,-6.196976662,-7.36749506,-5.004460335,0
-478.8861694,108.5488129,-6.007633686,6.824119091,9.253570557,-25.94747162,-18.89925957,-9.965260506,-21.04246521,-15.20021152,-8.184088707,-10.48838234,-9.065976143,0
-431.787262,116.2120056,-22.51305771,-2.650201797,14.74345589,-25.04251862,-24.89150047,-10.0367918,-17.40969658,-16.08359909,-9.852748871,-7.999732971,-5.496298313,0
-514.1726074,71.5848465,-5.337028503,3.432799101,3.532510996,-19.49177933,-12.00362492,-5.467225075,-13.53081512,-9.689061165,-5.147889137,-5.420460701,-2.946069241,0
-499.6489258,93.88726807,-9.646327019,-4.544755459,2.912267447,-19.17818832,-14.82581711,-11.31223297,-20.10193825,-12.90595055,-5.181480885,-6.54505682,-6.179950237,0
-471.8790588,89.29585266,-24.57528114,-1.996593356,8.291627884,-25.56027031,-18.38045883,-6.121543884,-14.0242691,-11.16549206,-6.926293373,-4.504189968,-0.883863986,0
-471.9931946,82.81181335,-9.096060753,8.11107254,13.141119,-21.48400879,-21.18551254,-10.68350792,-15.88688374,-14.0339489,-9.849933624,-8.16105938,-5.988575935,0
-478.3720398,117.5378647,-2.352978706,10.17520905,9.022994995,-30.87427902,-18.88569832,-6.242999077,-23.78391838,-18.52098846,-5.183048725,-8.242483139,-8.563280106,0
-519.0813599,65.46409607,-10.44330692,9.116661072,12.24171352,-19.59050941,-14.24184513,-2.008123398,-11.85477352,-12.64368629,-5.739666462,-3.820569038,-2.828220129,0
-517.2330322,55.02326584,-0.390443742,5.363401413,4.502729893,-14.85274506,-12.23490906,-7.253725052,-11.84678268,-9.23149395,-5.65921402,-4.885442734,-3.396578789,0
-423.1261597,119.8802643,-12.3622551,14.26014423,14.8417654,-35.31067276,-25.54746819,-12.50902939,-26.56855965,-18.67559052,-9.131108284,-10.53688526,-7.580939293,0
-511.1059265,92.15320587,2.160136938,9.80078125,6.927932739,-22.09884071,-15.27491665,-9.7315979,-21.11268806,-15.27246475,-7.657828331,-10.22051048,-9.383742332,0
-427.6447449,104.8139343,-15.66637802,9.357097626,10.49373245,-31.80356789,-19.64948845,-9.788265228,-25.22008324,-16.31802368,-7.042243481,-11.22085571,-9.468984604,0
-472.1419678,81.34701538,-11.91929626,2.823483944,10.8945055,-20.10564613,-17.70903778,-5.275008202,-12.43130493,-11.73637104,-5.384090424,-6.552186012,-8.217942238,0
-478.2720337,86.94792938,-16.87340736,3.564359188,14.60643959,-22.85349655,-21.93152237,-6.411109447,-13.83390808,-14.36700153,-7.751229763,-7.170391083,-6.26256752,0
-473.497467,102.5134048,-0.932284117,9.528689384,7.131906033,-28.0175457,-17.16068649,-5.714874268,-20.94864273,-18.34929466,-9.279690742,-11.30969715,-10.2850132,0
-494.9736938,79.85633087,-20.51218414,1.576037645,8.077185631,-24.3192749,-13.94484043,-2.104026079,-14.44503689,-11.72030735,-4.094297886,-3.966794014,-3.101761341,0
-427.131897,127.0082932,-26.93218422,5.687898636,14.83626938,-33.99650955,-22.55936432,-11.96838284,-26.99884987,-14.80500031,-5.927560329,-9.906945229,-5.457496166,0
-499.7771912,68.05170441,-14.11698818,5.254975319,8.629423141,-19.95941925,-12.05852318,-5.371872425,-16.13657761,-10.0010376,-3.418406248,-6.217812061,-4.821436882,0
-515.5217285,55.69085693,-9.534413338,4.349350929,6.672496319,-15.82352543,-9.539351463,-2.527317762,-10.01638889,-7.493388176,-3.620554447,-3.967759371,-2.1205585,0
-480.6011353,123.3576202,-3.253196478,12.98738194,12.96983147,-28.25957108,-21.59199142,-15.29298592,-27.53465271,-19.10990524,-11.98475266,-10.50313568,-4.757122517,0
-484.9201355,93.37775421,-12.43407631,8.299453735,12.9361639,-24.3265934,-19.51517105,-9.467012405,-18.91486931,-15.6793499,-9.112050056,-6.16978693,-4.314198017,0
-507.148407,73.06529999,10.22916698,13.37571716,8.860708237,-15.65541935,-13.45993233,-8.497657776,-17.66542435,-16.16565132,-8.318593979,-7.811671734,-9.199417114,0
-501.0903015,97.57032776,11.14831924,5.683027744,3.856829405,-19.7688961,-17.62282944,-11.0751276,-21.13463783,-19.66366768,-7.667079926,-6.093029976,-10.83490658,0
-500.7011719,82.25039673,-5.687665939,2.072183609,9.408789635,-14.81326389,-16.75405502,-11.97702312,-15.99996853,-12.5762701,-7.765196323,-6.648649693,-7.745939732,0
-479.4598389,80.71685791,-3.386376619,12.26111412,14.72360516,-19.8041172,-20.48766136,-9.496685028,-14.05260849,-15.46064568,-11.93399525,-6.722485065,-5.666739941,0
-503.6124268,66.58811188,-7.649811745,0.015679946,7.855748653,-12.87071514,-13.59124947,-7.786306858,-13.89930439,-11.85872269,-4.395431519,-4.64998436,-7.115902901,0
-561.3612061,71.72913361,3.831344604,4.481562614,6.931812286,-13.1445055,-13.63687038,-8.305939674,-15.56225681,-13.34259796,-3.830235004,-4.637793541,-8.020916939,0
-471.8883362,88.24702454,-22.7935524,0.712470532,13.68040562,-23.79512978,-20.63353348,-7.037528515,-17.7976017,-14.87437153,-4.701503754,-7.026928902,-7.931638718,0
-565.2433472,144.3771362,-11.59796429,-3.236347914,18.09020424,-15.98335743,-16.15857315,-7.010242462,-24.02034187,-23.41677856,-10.97866726,-11.85346222,-11.17592144,0
-607.661499,40.76174927,-9.211649895,-1.032470107,4.601943493,-8.296105385,-5.741980076,-2.968770981,-7.815748692,-3.870861292,-0.531895638,-3.189690113,-2.797934055,0
-519.7290649,56.88134766,-4.50308609,0.985823393,5.864971638,-10.90692997,-9.312779427,-5.34123373,-12.33176613,-10.88578033,-7.034284115,-8.361700058,-6.254982471,0
-456.1307983,96.4665451,-5.398976803,6.808832169,19.37227249,-14.62899876,-24.67703819,-16.15402794,-17.15057755,-15.58407974,-11.40620232,-9.167868614,-9.239193916,0
-486.5300903,94.77364349,-15.44340897,-11.38353062,3.827065229,-16.99397278,-17.06827927,-9.869022369,-15.15192413,-11.54314137,-5.809502125,-7.152364254,-7.459283829,0
-514.5167847,60.7768898,-7.598755836,-3.386471748,6.805435181,-9.157390594,-12.66872978,-8.116143227,-10.70726395,-9.77857399,-5.039328098,-2.755995512,-3.640894175,0
-430.6509705,111.9829636,-31.06829643,-0.948789239,16.47456932,-24.40293121,-22.05984497,-13.64175129,-19.46507454,-9.827334404,-9.936184883,-13.62273216,-5.155694962,0
-543.7064209,76.46889496,-16.60492897,7.862933636,16.64202499,-16.91945648,-15.39855099,-7.162526131,-12.59940624,-8.543689728,-8.298491478,-9.084050179,-2.732398748,0
-485.284729,109.7622147,-22.76971054,3.750879049,17.88191795,-20.7350235,-17.67477036,-11.44901276,-21.32364273,-13.14038467,-9.895841599,-11.85547066,-4.929861069,0
-527.4238892,133.7898712,3.140216112,-7.133490086,8.755901337,-13.5748415,-20.1722374,-14.64083672,-22.55389595,-20.58956337,-9.015896797,-7.991928101,-10.56903362,0
-528.5968628,80.40486145,-14.80806541,4.612911701,15.77258968,-11.79068661,-11.72694302,-10.00078773,-17.74495888,-10.51776314,-7.671573639,-11.05923271,-7.021406651,0
-590.2964478,52.97396088,-13.31017876,1.933673382,7.55550909,-11.38196754,-6.54483366,-2.826191187,-8.141941071,-4.932673931,-5.493469238,-6.102961063,-1.505633831,0
-498.2043457,105.530159,-16.73975945,-0.682627797,18.35267448,-13.85665226,-17.6624279,-10.17008305,-19.2197361,-16.3516922,-9.050848007,-10.62672234,-10.19560051,0
-640.0323486,78.46451569,-4.328170776,-1.561506391,13.37689304,-3.896595955,-10.6271534,-7.796271801,-13.06243896,-12.46008873,-7.818685055,-9.593570709,-10.12621784,0
-517.5783081,76.38482666,-18.06926727,-6.421544075,9.050810814,-8.690275192,-10.14911938,-10.39614487,-14.53346157,-7.792798996,-6.418043613,-8.132202148,-5.260558605,0
-509.6650696,104.3462143,-17.25969315,3.269392252,19.81739616,-16.16395569,-17.89758682,-7.413234234,-15.18535328,-14.47491455,-11.21164131,-11.25285721,-7.892148972,0
-568.3083496,77.75206757,-14.17635155,-1.96774888,7.106592178,-13.80937767,-8.959166527,-6.111324787,-14.34590149,-7.66755867,-3.865493059,-6.979609489,-3.736001015,0
-520.9716797,79.43248749,-16.9310112,-4.876350403,9.348872185,-12.67604446,-13.26093483,-8.13829422,-11.75585747,-5.280320644,-2.707733631,-7.502458572,-5.471028805,0
-506.3633118,91.73551941,-8.886210442,-3.363019228,9.805405617,-8.334787369,-9.319336891,-10.14532948,-17.63107491,-10.93101978,-5.909279346,-8.304743767,-7.634100437,0
-521.9620361,142.8674011,-17.76477814,-1.276077271,16.97353172,-18.85773087,-14.17757607,-8.624558449,-24.91515541,-17.49648666,-9.140735626,-14.45164967,-11.76626587,0
-538.1397095,70.59886932,-11.7557888,-7.014567375,5.573942184,-10.03731632,-11.45128822,-7.746708393,-11.26975822,-8.1836586,-5.320100307,-6.923679829,-6.104334354,0
-520.5921631,81.02390289,2.081870317,-6.002177238,-2.360695601,-12.28493404,-11.05315781,-13.35549831,-17.52678108,-8.982820511,-4.4918437,-7.166879654,-5.913696766,0
-484.9311218,117.006546,7.847609043,-2.063772917,0.204653293,-18.42237091,-19.39648438,-20.98292351,-24.23759079,-16.28570366,-13.81916809,-12.5980463,-8.37508297,0
-530.5612183,102.2156296,0.702627659,-1.374321342,4.156487465,-13.79791641,-12.53530788,-14.73002052,-22.08105278,-13.25902653,-7.920474529,-8.73789978,-5.662469864,0
-509.288147,93.78398895,4.620811939,0.836681902,3.081778049,-15.86146927,-12.573452,-8.84969902,-17.5221386,-14.56750488,-8.242017746,-8.407459259,-7.722488403,0
-461.4014587,112.6576157,-4.717267513,-0.678395987,10.22587967,-21.08070374,-25.01210403,-14.25553608,-17.53444672,-15.10213089,-8.682506561,-7.353684425,-7.824300766,0
-487.4613647,106.4728928,-0.370662689,1.310007334,12.92500782,-13.81105995,-22.95402145,-16.90791512,-15.48273945,-13.2884779,-12.4655714,-9.278470039,-6.689642429,0
-603.4639893,145.4776001,-13.14874458,-13.45341396,8.886116028,-14.00763798,-13.44761372,-9.30238533,-18.95447731,-12.61113548,-6.861876965,-10.23488045,-7.996015072,0
-506.4360352,114.0155716,-22.09375,-4.724372387,17.23766518,-13.57696533,-17.60847473,-13.34234715,-20.28583145,-14.83945942,-9.489685059,-7.703866005,-5.222030163,0
-542.1038818,86.50392151,-17.13475227,-5.470646858,9.559441566,-11.45361423,-11.48970985,-9.491565704,-15.11280346,-8.653554916,-6.233528137,-8.724190712,-6.264096737,0
-540.2911377,66.4433136,-7.035218716,8.738869667,12.10755444,-16.69487,-14.19638348,-4.471270084,-10.98482323,-11.5967207,-7.926393509,-5.666502953,-4.755386829,0
-504.4436646,94.35980225,-2.537110329,9.574778557,11.00058365,-22.28201103,-17.33484077,-8.078527451,-19.7354393,-18.63258553,-10.53346825,-8.014518738,-6.715277195,0
-480.4500427,92.93075562,-6.210906506,7.984678745,17.66929817,-17.39264297,-23.02831268,-13.40383244,-17.98683167,-16.70075226,-12.07999802,-10.9294157,-7.851468086,0
-589.5703125,47.93740082,-8.699172974,8.289583206,19.46828461,-8.431132317,-17.81356049,-5.726373196,-4.334916115,-9.47025013,-8.81597805,-4.449687004,-3.111949921,0
-492.3971863,94.8082962,-11.31695938,3.979143143,15.90638638,-15.22286034,-17.3079071,-12.45665359,-22.33300972,-18.23980904,-8.477703094,-7.10163784,-8.283509254,0
-595.2807617,66.59992981,0.608473778,13.40602875,16.16825104,-13.50141811,-13.74738503,-4.71977663,-15.90330219,-17.91211891,-7.17122364,-5.084683418,-8.096265793,0
-545.6196289,63.03419495,-6.766508579,3.495096684,11.63960171,-8.253845215,-10.5212059,-8.255354881,-13.27941704,-10.40433311,-5.95417738,-4.956651688,-5.118732929,0
-497.0977478,85.20419312,-2.875189781,11.79009914,19.86377716,-12.83574295,-18.12336349,-11.53664589,-20.65229416,-21.59999657,-11.34426594,-6.033389091,-9.503133774,0
-491.4859619,114.642601,-19.17438126,-4.757668495,14.9448595,-15.4334631,-16.11135292,-10.69343948,-23.63052368,-19.57792473,-8.32659626,-8.859576225,-11.28857327,0
-479.209259,110.1404648,7.71168375,0.589374185,3.576943636,-19.30828476,-20.22832298,-15.84104443,-22.22873688,-17.38010788,-7.922301769,-6.999004841,-9.616885185,0
-525.963501,79.11492157,7.700071812,3.508995056,7.557963848,-9.615151405,-16.25758362,-16.29805565,-17.50543976,-12.40830994,-7.712169647,-5.691456318,-4.518099308,0
-575.9104004,110.2225266,5.260567188,2.724565744,10.56927013,-12.24812317,-16.1758461,-14.5724411,-21.97614479,-18.07197952,-9.91650486,-7.043734074,-6.849993229,0
-524.5901489,96.97410583,13.76974964,1.553744078,2.823380232,-14.70040798,-19.17480278,-17.4490757,-20.70204163,-16.41431999,-8.368502617,-4.567088127,-5.127695084,0
-511.4870911,90.9349823,-5.720100403,5.835111141,11.28322792,-17.31476402,-17.3056488,-12.23047829,-16.28604507,-12.28287983,-11.10673904,-8.886819839,-4.758652687,0
-497.0871582,100.5992279,7.567237854,5.026164055,9.114299774,-17.0898056,-23.02893257,-16.99502182,-19.70056534,-18.24121094,-12.45772648,-8.989537239,-9.492012024,0
-526.1836548,134.2506104,14.88944435,7.49651289,10.92882061,-23.92626572,-26.74762535,-11.04560471,-20.59815025,-26.13805771,-12.80883598,-6.967204571,-12.54303265,0
-542.9539795,130.1996613,-4.635277271,3.832291842,15.61595058,-22.43254089,-23.17009926,-11.18301582,-23.41795731,-21.24453545,-8.007424355,-7.824670315,-9.914100647,0
-543.9154053,51.88674927,3.451181889,4.936318398,8.665668488,-8.271903992,-14.33442974,-10.07322502,-10.27853966,-9.354452133,-5.709507942,-3.965862513,-4.226275444,0
-492.1022339,108.5285645,14.69211292,2.312263727,3.708135843,-18.0432682,-22.82884026,-18.13428116,-22.63337517,-20.72990417,-10.21146679,-5.387620926,-9.898150444,0
-464.2108459,107.9708862,-11.41776276,-1.328849435,10.56704044,-20.2737999,-22.92352295,-17.73603058,-22.17876244,-12.11391926,-4.194634914,-7.381541252,-8.283843994,0
-451.5780029,101.3556595,-17.49887085,8.77028656,16.55016899,-27.72855186,-27.95238495,-20.05934906,-26.44810486,-13.16168785,-3.954370022,-8.203499794,-7.413321495,0
-220.1205444,123.094986,-52.40166473,-35.50899124,8.987168312,-25.40616608,-20.46317673,-9.394932747,-29.40444183,-13.1690588,-22.29154205,0.249017328,-15.27939224,0
-215.7694092,119.8724976,-52.7624321,-35.63552856,-1.936716557,-24.43096161,-17.06285667,-12.16202354,-25.5566864,-14.04653072,-18.04459381,-2.342561483,-12.50295353,0
-202.6585388,113.53302,-49.25363541,-35.76322174,1.173293948,-25.80292511,-23.99671936,-14.96701145,-26.07590866,-9.771417618,-16.75942802,-2.097012281,-18.97903252,0
-265.0926514,130.4043579,-53.02457047,-37.39312363,0.633810103,-21.94406128,-9.628600121,-5.746325493,-23.70342255,-4.692451954,-14.03793526,-2.371725321,-12.67040062,0
-222.9890289,129.4674988,-42.07711792,-31.00407791,-0.826227963,-48.17713547,-23.58436966,-3.262450695,-23.36706924,-2.68438983,-8.441960335,-5.983464718,-17.56502151,0
-225.2853394,130.2756195,-39.57470703,-31.14007187,0.771683633,-43.50217438,-26.92272186,-6.585899353,-23.52291679,-7.535526752,-8.049663544,-0.475760132,-19.69628525,0
-223.4591217,122.1647491,-44.9945755,-42.64894485,1.796334267,-32.32957077,-20.14153862,-9.561040878,-26.82853699,-5.855799675,-9.84677124,-2.706203699,-21.25356674,0
-194.341507,123.1886215,-54.48624039,-40.62472916,-4.893304348,-28.74549484,-21.67830276,-11.63693428,-29.67845917,-5.955413342,-6.735353947,-4.278611183,-21.97068024,0
-198.4507294,119.2807388,-55.58659744,-32.72006607,2.182362318,-30.68889809,-19.7405014,-10.59785938,-24.78272438,-10.18083668,-7.864668846,-5.827915192,-19.01417542,0
-206.374939,118.4624939,-58.29813004,-41.91804886,3.611855268,-22.86958504,-21.22943115,-12.63383293,-22.92801285,-5.329666138,-8.20747757,-5.756327152,-20.52726746,0
-198.4264984,125.3870163,-57.24825668,-41.98343658,9.030036926,-32.12269974,-23.2932415,-10.71529007,-26.7478199,0.305948138,-10.30555058,-6.52876091,-17.40146065,0
-229.2518921,115.633812,-48.48024368,-38.81032562,4.234627724,-25.39398384,-14.49769783,-5.770900726,-25.23044968,1.699994326,-11.14717197,-3.201292276,-16.36969948,0
-250.4870148,126.158699,-53.12745667,-40.84636307,4.667125702,-20.62445641,-15.3427906,-5.585886955,-21.51348877,-0.418295026,-7.254907608,-5.432845592,-16.65557671,0
-208.4385223,124.4555511,-54.20184326,-36.82161331,1.798244357,-25.0707016,-20.83448029,-11.4773941,-25.88854027,-6.343877792,-4.093308449,-5.231022835,-19.06777573,0
-220.4878845,124.2467728,-54.47451019,-39.91588593,4.24997282,-26.53835106,-16.46971321,-10.44782162,-26.24491882,-2.060047388,-9.123087883,-4.727951527,-17.17606354,0
-192.5152588,102.5186615,-56.75001907,-44.40491867,0.521966696,-30.30435753,-22.67410088,-10.38206387,-23.79525566,-6.460807323,-12.44551373,0.545019984,-22.70786285,0
-215.6242371,126.6665955,-56.88676453,-44.71927261,-1.555885434,-22.98753166,-17.67346191,-5.756245136,-24.68757629,-3.413850307,-8.351793289,-1.323966384,-20.14299393,0
-260.9303284,141.8244476,13.46937943,50.55875778,23.42455292,10.34513855,8.628883362,7.405268669,14.67354012,2.344986677,10.11037445,8.157196999,2.056057215,0
-260.1421509,143.0568848,10.1701088,50.42537689,27.65626335,7.520845413,10.11558151,5.646481037,12.53744698,7.182438374,5.774272919,8.875759125,3.790532351,0
-233.8795166,126.9202042,-4.823971748,51.76025772,14.76136494,4.26046896,4.134486675,5.456278324,16.97991562,1.466829419,10.72163868,10.23778629,-2.258625269,0
